stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
132951,132951,"Collège",,48.3732999,7.7051,,,1,,,
97R,97R,"Collège",,48.3732999,7.7051,,,0,132951,,
97A,97A,"Collège",,48.3732999,7.7051,,,0,132951,,
132982,132982,"College",,48.3424999,7.2986001,,,1,,,
5753R,5753R,"College",,48.3424999,7.2986001,,,0,132982,,
134576,134576,"Parc multimodal",,48.6020673,7.6201664,,,1,,,
PRCM01,PRCM01,"Parc multimodal",,48.6020673,7.6201664,,,0,134576,,
142050,142050,"Benfeld",,48.3739844,7.5838831,,,1,,,
956A,956A,"Gare",,48.3738999,7.5839001,,,0,142050,,
956R,956R,"Gare",,48.3738999,7.5839001,,,0,142050,,
142716,142716,"Cimetière (arrêt provisoire)",,48.6406937,7.4437384,,,1,,,
WASCI1,WASCI1,"Cimetière (arrêt provisoire)",,48.640652,7.4437965,,,0,142716,,
WASCI2,WASCI2,"Cimetière (arrêt provisoire)",,48.6407353,7.4436802,,,0,142716,,
142717,142717,"RD1004",,48.6386752,7.4555647,,,1,,,
WASRD1,WASRD1,"RD1004",,48.6386149,7.4554648,,,0,142717,,
WASRD2,WASRD2,"RD1004",,48.6387356,7.4556645,,,0,142717,,
143851,143851,"Ouest",,48.581194,7.6235738,,,1,,,
551A,551A,"Ouest",,48.5809999,7.6218,,,0,143851,,
551R,551R,"Ouest",,48.5812999,7.6242001,,,0,143851,,
143881,143881,"Mairie",,48.5154182,7.6449118,,,1,,,
714A,714A,"Mairie",,48.5152999,7.6452001,,,0,143881,,
714R,714R,"Mairie",,48.5154999,7.6449001,,,0,143881,,
143886,143886,"Mairie",,48.5591955,7.6142906,,,1,,,
633A,633A,"Mairie",,48.5590999,7.6141001,,,0,143886,,
633R,633R,"Mairie",,48.5592999,7.6143,,,0,143886,,
143978,143978,"Catherine",,48.5967564,7.705847,,,1,,,
38A,38A,"Catherine",,48.5965999,7.7059,,,0,143978,,
38R,38R,"Catherine",,48.5968999,7.7058,,,0,143978,,
144045,144045,"Paul Eluard",,48.5899602,7.6972502,,,1,,,
STPAU1,STPAU1,"Paul Eluard",,48.5897361,7.6960503,,,0,144045,,
STPAU2,STPAU2,"Paul Eluard",,48.5898509,7.6969979,,,0,144045,,
144062,144062,"Rotonde",,48.5920342,7.7251124,,,1,,,
108A,108A,"Rotonde",,48.5919999,7.725,,,0,144062,,
108R,108R,"Rotonde",,48.5919999,7.725,,,0,144062,,
144425,144425,"Tuilerie",,48.5836116,7.6347443,,,1,,,
ACTUI1,ACTUI1,"Tuilerie",,48.5836677,7.6346151,,,0,144425,,
ACTUI2,ACTUI2,"Tuilerie",,48.5835794,7.6348925,,,0,144425,,
144437,144437,"Hetzlader",,48.4887324,7.7289568,,,1,,,
797A,797A,"Hetzlader",,48.4886999,7.7295001,,,0,144437,,
797R,797R,"Hetzlader",,48.4886999,7.7295001,,,0,144437,,
144451,144451,"Peupliers",,48.5591586,7.6361044,,,1,,,
638A,638A,"Peupliers",,48.5585999,7.6359001,,,0,144451,,
638R,638R,"Peupliers",,48.5586999,7.6357,,,0,144451,,
144455,144455,"Colonne",,48.5380517,7.7331526,,,1,,,
807A,807A,"Colonne",,48.5379999,7.7332001,,,0,144455,,
807R,807R,"Colonne",,48.5375999,7.7323001,,,0,144455,,
144484,144484,"Mairie",,48.4706899,7.7258106,,,1,,,
5734A,5734A,"Mairie",,48.4708999,7.7255001,,,0,144484,,
5734R,5734R,"Mairie",,48.4712999,7.7258001,,,0,144484,,
144527,144527,"Gare aux Marchandises",,48.591613,7.7325617,,,1,,,
36A,36A,"Gare aux marchandises",,48.5908999,7.7327001,,,0,144527,,
36R,36R,"Gare aux marchandises",,48.5917999,7.7325,,,0,144527,,
145043,145043,"Rue du stade",,48.4763288,7.5714349,,,1,,,
RDST1,RDST1,"Rue du stade",,48.4763449,7.5715318,,,0,145043,,
RDTS2,RDTS2,"Rue du stade",,48.4763127,7.5713379,,,0,145043,,
146630,146630,"Dordogne",,48.2845297,7.6066351,,,1,,,
DORD1,DORD1,"Dordogne",,48.2845297,7.6066351,,,0,146630,,
149195,149195,"Collège Saint-Antoine",,48.7697999,7.2697,,,1,,,
2063A,2063A,"Collège Saint-Antoine",,48.7697999,7.2697,,,0,149195,,
149201,149201,"Rue des Muguets",,48.4732133,7.4412427,,,1,,,
RDMUG1,RDMUG1,"Rue des Muguets",,48.473169,7.4411001,,,0,149201,,
RDMUG2,RDMUG2,"Rue des Muguets",,48.4732575,7.4413853,,,0,149201,,
149206,149206,"Rue des Lilas",,48.4753953,7.4438857,,,1,,,
RDLIL1,RDLIL1,"Rue des Lilas",,48.4752619,7.4436556,,,0,149206,,
RDLIL2,RDLIL2,"Rue des Lilas",,48.4755286,7.4441158,,,0,149206,,
149217,149217,"Zehnacker",,48.6438796,7.443243,,,1,,,
ZEHN1,ZEHN1,"Zehnacker",,48.6437015,7.4433679,,,0,149217,,
ZEHN2,ZEHN2,"Zehnacker",,48.6440577,7.4431181,,,0,149217,,
150148,150148,"Boulevard Leclerc",,48.2618192,7.4539884,,,1,,,
BLVDLC1,BLVDLC1,"Boulevard Leclerc",,48.2617229,7.4540801,,,0,150148,,
BLVDLC2,BLVDLC2,"Boulevard Leclerc",,48.2619155,7.4538967,,,0,150148,,
152036,152036,"Ferme Quirin",,48.6262151,7.6335762,,,1,,,
FRQR01,FRQR01,"Ferme Quirin",,48.6262451,7.6333505,,,0,152036,,
FRQR02,FRQR02,"Ferme Quirin",,48.6261851,7.6338019,,,0,152036,,
153435,153435,"Allee de l'Euro",,48.6050657,7.704719,,,1,,,
105A,105A,"Allee de l'Euro",,48.6057543,7.7033978,,,0,153435,,
105R,105R,"Allee de l'Euro",,48.6054019,7.7041949,,,0,153435,,
153544,153544,"Lahr Logistics",,48.3575795,7.8102137,,,1,,,
LAARC1,LAARC1,"Lahr Logistics",,48.3576438,7.8099627,,,0,153544,,
LAARC2,LAARC2,"Lahr Logistics",,48.3575152,7.8104648,,,0,153544,,
153596,153596,"NONNENWEIER - Kirche",,48.3498013,7.7632017,,,1,,,
NOKIR1,NOKIR1,"NONNENWEIER - Kirche",,48.3498416,7.7632315,,,0,153596,,
153597,153597,"NONNENWEIER - Pfarrhaus",,48.3501372,7.7609617,,,1,,,
NOPFA1,NOPFA1,"NONNENWEIER - Pfarrhaus",,48.3502056,7.7606286,,,0,153597,,
173729,173729,"Rue de Kolbsheim",,48.5627971,7.5669166,,,1,,,
629A,629A,"Rue de Kolbsheim",,48.5627421,7.5670816,,,0,173729,,
629R,629R,"Rue de Kolbsheim",,48.5628521,7.5667516,,,0,173729,,
174059,174059,"Lavoir",,48.4752499,7.4398501,,,1,,,
706A,706A,"Lavoir",,48.4753999,7.4400001,,,0,174059,,
706R,706R,"Lavoir",,48.4750999,7.4397001,,,0,174059,,
174060,174060,"Muehlbach",,48.4770498,7.4434501,,,1,,,
707A,707A,"Muehlbach",,48.4769998,7.4434001,,,0,174060,,
707R,707R,"Muehlbach",,48.4770998,7.4435001,,,0,174060,,
174064,174064,"Parc Didi'land",,48.9127982,7.7525001,,,1,,,
224A,224A,"Parc Didi'land",,48.9127982,7.7525001,,,0,174064,,
224R,224R,"Parc Didi'land",,48.9127982,7.7525001,,,0,174064,,
174098,174098,"Collège",,48.6883999,7.3759,,,1,,,
5608R,5608R,"Collège",,48.6883999,7.3759,,,0,174098,,
174099,174099,"Route de Hilsenheim",,48.2689961,7.5341,,,1,,,
2176A,2176A,"Route de Hilsenheim",,48.2690211,7.53416,,,0,174099,,
2176R,2176R,"Route de Hilsenheim",,48.2689711,7.53404,,,0,174099,,
174106,174106,"Pfettisheim - Arrêt provisoire - Centre",,48.6602157,7.6450248,,,1,,,
121P,121P,"Pfettisheim - Arrêt provisoire - Centre",,48.6602157,7.6450248,,,0,174106,,
